,exp_grp,exp_name,exp_has_peptide,exp_sta_conc,exp_cell_count,exp_rep,xbin,value
1117,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,04,3.7323835803055654
1118,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,05,3.7923103761332086
1119,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,06,3.693939149277058
1120,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,07,3.679524065705766
1121,20191003-co-culture,4000kT-0uM-np-XY02-2,No Peptide,0.000uM,04.00mT,r2,08,3.7327446702701987
1122,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,02,3.735662163581548
1123,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,03,3.732589703241245
1124,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,04,3.7037409268709034
1125,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,05,3.74867547101819
1126,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,06,3.7745679042173195
1127,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,07,3.651490282818733
1128,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,08,3.787127985019537
1129,20191003-co-culture,4000kT-0uM-np-XY03-3,No Peptide,0.000uM,04.00mT,r3,09,4.0
1130,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,02,3.8466164783900463
1131,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,03,3.8997313246200296
1132,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,04,3.941565464744061
1133,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,05,3.8800363729617384
1134,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,06,3.8864318939446765
1135,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,07,3.881156206323073
1136,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,08,3.8655968759995805
1137,20191003-co-culture,4000kT-0uM-wp-XY01-1,w/ Peptide,0.000uM,04.00mT,r1,09,3.9086297919803377
1138,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,02,3.65648119439575
1139,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,03,3.708641966842624
1140,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,04,3.695861206396601
1141,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,05,3.6907260856840605
1142,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,06,3.7781273985581154
1143,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,07,3.750403409710719
1144,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,08,3.673779950124153
1145,20191003-co-culture,4000kT-0uM-wp-XY02-2,w/ Peptide,0.000uM,04.00mT,r2,09,3.740180652270661
1146,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,02,3.867256464786236
1147,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,03,3.861029150648168
1148,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,04,3.8957246355333943
1149,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,05,3.887550221680313
1150,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,06,3.9079906161103115
1151,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,07,3.9120510592852678
1152,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,08,3.8978600664452854
1153,20191003-co-culture,4000kT-0uM-wp-XY03-3,w/ Peptide,0.000uM,04.00mT,r3,09,3.901609454810613
1154,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,01,3.3389775316782506
1155,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,02,3.2779675653619798
1156,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,03,3.3070644695448417
1157,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,04,3.219577474778991
1158,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,05,3.262084217871972
1159,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,06,3.204761727804927
1160,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,07,3.3500193247250194
1161,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,08,3.2186702173912525
1162,20190703-sta-titration,sta-00.000-20um-s-XY01,No Peptide,0.000uM,00.00mT,r1,09,3.29605908945736
1163,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,01,3.2591153273022737
1164,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,02,3.320686080732531
1165,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,03,3.3041628393094093
1166,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,04,3.3172351815086993
1167,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,05,3.3230638985476637
1168,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,06,3.329707116100726
1169,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,07,3.290675542480019
1170,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,08,3.31839027547799
1171,20190703-sta-titration,sta-00.000-20um-s-XY02,No Peptide,0.000uM,00.00mT,r2,09,3.4029087453832454
1172,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,01,3.211406412657477
1173,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,02,3.262707751054545
1174,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,03,3.2797666795402187
1175,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,04,3.293521075455835
1176,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,05,3.2932932508761885
1177,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,06,3.502990047801397
1178,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,07,3.332040010259903
1179,20190703-sta-titration,sta-00.000-20um-s-XY03,No Peptide,0.000uM,00.00mT,r3,08,3.324273679888547
1180,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,00,3.279088009430534
1181,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,01,3.3153474385854835
1182,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,02,3.3028065102984896
1183,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,03,3.338486495741874
1184,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,04,3.3335081160017985
1185,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,05,3.371417511194576
1186,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,06,3.359243206720575
1187,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,07,3.35010961291661
1188,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,08,3.3511506024869098
1189,20190703-sta-titration,sta-00.000-20um-u-XY01,No Peptide,0.000uM,00.00mT,r1,09,3.2602836418659504
1190,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,01,3.379228760119904
1191,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,02,3.384559303194166
1192,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,03,3.3539844478674046
1193,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,04,3.3596301739711434
1194,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,05,3.3573364904232967
1195,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,06,3.3618701112983174
1196,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,07,3.3628528919579317
1197,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,08,3.356100861607885
1198,20190703-sta-titration,sta-00.000-20um-u-XY02,No Peptide,0.000uM,00.00mT,r2,09,3.345957059197259
1199,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,01,3.4786488612687902
1200,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,02,3.4765774349247835
1201,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,03,3.456901801080969
1202,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,04,3.483865689194893
1203,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,05,3.4542818808716262
1204,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,06,3.4917372904264523
1205,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,07,3.487480264629403
1206,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,08,3.51596122625512
1207,20190703-sta-titration,sta-00.000-20um-u-XY03,No Peptide,0.000uM,00.00mT,r3,09,3.5339420026881485
1208,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,01,3.325995852270008
1209,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,02,3.3966343189170773
1210,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,03,3.328266490611
1211,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,04,3.4187018727714973
1212,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,05,3.3505302194823505
1213,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,06,3.313462672311042
1214,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,07,3.36212187673244
1215,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,08,3.3561764327851917
1216,20190703-sta-titration,sta-00.125-20um-s-XY01,No Peptide,0.125uM,00.00mT,r1,09,3.3383351017401943
1217,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,00,3.388968125191306
1218,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,01,3.4162828385273025
1219,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,02,3.4251094910222903
1220,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,03,3.2978021663425943
1221,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,04,3.448560801488984
1222,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,05,3.3921510998965845
1223,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,06,3.2647919186086063
1224,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,07,3.3886129707302994
1225,20190703-sta-titration,sta-00.125-20um-s-XY02,No Peptide,0.125uM,00.00mT,r2,08,3.3368988258407475
1226,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,01,3.308736494349895
1227,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,02,3.333814266771431
1228,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,03,3.309912516734673
1229,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,04,3.326378696693656
1230,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,05,3.321531951013882
1231,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,06,3.348046841145981
1232,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,07,3.304176494736838
1233,20190703-sta-titration,sta-00.125-20um-s-XY03,No Peptide,0.125uM,00.00mT,r3,08,3.3186057248446166
1234,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,00,3.2870943952170495
1235,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,01,3.3377488161249222
1236,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,02,3.413613459124164
1237,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,03,3.403262420079496
1238,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,04,3.37910103571363
1239,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,05,3.3672239634978607
1240,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,06,3.3843046938520964
1241,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,07,3.4070236383198056
1242,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,08,3.38581500841543
1243,20190703-sta-titration,sta-00.250-20um-s-XY01,No Peptide,0.250uM,00.00mT,r1,09,3.4604086037805972
1244,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,01,3.407311384415405
1245,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,02,3.3741575415358915
1246,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,03,3.389641943083987
1247,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,04,3.4104118222559627
1248,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,05,3.507969673097436
1249,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,06,3.435407148427197
1250,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,07,3.413530957453467
1251,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,08,3.3382392965594487
1252,20190703-sta-titration,sta-00.250-20um-s-XY02,No Peptide,0.250uM,00.00mT,r2,09,3.4443384308702925
1253,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,00,3.550363715559016
1254,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,01,3.4623956046458204
1255,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,02,3.4307949936223063
1256,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,03,3.3943574353428465
1257,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,04,3.3626789161085813
1258,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,05,3.3355661441011266
1259,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,06,3.378562653041855
1260,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,07,3.4069781651604725
1261,20190703-sta-titration,sta-00.250-20um-s-XY03,No Peptide,0.250uM,00.00mT,r3,08,3.398553237626986
1262,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,00,3.523790298474009
1263,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,01,3.5857442213215567
1264,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,02,3.5014817462566445
1265,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,03,3.492015270032186
1266,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,04,3.5223049877040387
1267,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,05,3.6408771542885625
1268,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,06,3.5936369392994845
1269,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,07,3.557938788253441
1270,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,08,3.569847155835177
1271,20190703-sta-titration,sta-00.500-20um-s-XY01,No Peptide,0.500uM,00.00mT,r1,09,3.684180413432581
1272,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,00,3.3732848880567166
1273,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,01,3.4923209708119387
1274,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,02,3.5002623976448066
1275,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,03,3.4875838834014288
1276,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,04,3.5383017805219645
1277,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,05,3.4497694357810524
1278,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,06,3.4262367419328332
1279,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,07,3.5116090274264886
1280,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,08,3.530959077582906
1281,20190703-sta-titration,sta-00.500-20um-s-XY02,No Peptide,0.500uM,00.00mT,r2,09,3.491354279809099
1282,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,00,3.702435781392783
1283,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,01,3.515167427358196
1284,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,02,3.4331749990233877
1285,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,03,3.4852644789135554
1286,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,04,3.463855250779162
1287,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,05,3.5438235876719797
1288,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,06,3.520430479030424
1289,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,07,3.5620407025752963
1290,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,08,3.5577731122360223
1291,20190703-sta-titration,sta-00.500-20um-s-XY03,No Peptide,0.500uM,00.00mT,r3,09,3.5339248724246834
1292,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,01,3.588354405468053
1293,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,02,3.6999629732485526
1294,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,03,3.7419798852002386
1295,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,04,3.7415288077105155
1296,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,05,3.932005057223324
1297,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,06,3.653458627325397
1298,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,07,3.664929854136508
1299,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,08,3.707234954908189
1300,20190703-sta-titration,sta-01.000-20um-s-XY01,No Peptide,1.000uM,00.00mT,r1,09,3.776287308359647
1301,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,00,4.0
1302,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,01,3.7177049248011103
1303,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,02,3.863961550509431
1304,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,03,3.6555334923003984
1305,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,04,3.649593305772101
1306,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,05,3.8177117629068125
1307,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,06,3.848966869521205
1308,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,07,3.7106656480479505
1309,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,08,3.6434541047138014
1310,20190703-sta-titration,sta-01.000-20um-s-XY02,No Peptide,1.000uM,00.00mT,r2,09,3.825607751669626
1311,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,00,3.8379961465260735
1312,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,01,3.9293351029226615
1313,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,02,3.695032912743134
1314,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,03,3.82424438296918
1315,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,04,3.6384090182980713
1316,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,05,3.786389623132407
1317,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,06,3.8500596388129122
1318,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,07,3.7351444005458982
1319,20190703-sta-titration,sta-01.000-20um-s-XY03,No Peptide,1.000uM,00.00mT,r3,08,3.7286630512026457
1320,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,00,3.758964600358231
1321,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,01,3.759570259830176
1322,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,02,3.797812934359523
1323,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,03,3.547798495105185
1324,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,04,3.5373812806906884
1325,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,05,3.709481565311455
1326,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,06,3.6698855421742937
1327,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,07,3.664409069005316
1328,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,08,3.662720756727065
1329,20190703-sta-titration,sta-02.000-20um-s-XY01,No Peptide,2.000uM,00.00mT,r1,09,3.6066280125884664
1330,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,01,3.839824191934164
1331,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,02,3.721867400242694
1332,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,03,3.6626284339214767
1333,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,04,3.72851892424204
1334,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,05,3.805843350936114
1335,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,06,3.6866994782562514
1336,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,07,3.6823075356215655
1337,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,08,3.8513848087657534
1338,20190703-sta-titration,sta-02.000-20um-s-XY02,No Peptide,2.000uM,00.00mT,r2,09,3.7930263373204025
1339,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,00,3.695298158906575
1340,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,01,3.903543745819526
1341,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,02,3.692558159302609
1342,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,03,3.738447923299656
1343,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,04,3.4730803888953745
1344,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,05,3.6754905917035057
1345,20190703-sta-titration,sta-02.000-20um-s-XY03,No Peptide,2.000uM,00.00mT,r3,06,3.711385654002795
